Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,13:02:43,0.025,-0.075,0.975,0.978,91.4,85.7,167.2
2,13:02:44,0.025,-0.075,0.975,0.978,91.4,85.7,167.2
3,13:02:45,0.025,-0.075,0.975,0.978,91.4,85.7,167.2
4,13:02:46,0.1,-0.55,0.6,0.82,95.7,56.6,126.9
5,13:02:47,0.175,-0.3,0.85,0.918,100.1,72.5,148.2
6,13:02:48,0.15,0.875,0.95,1.3,98.6,151,161.8
7,13:02:49,0.45,0.45,0.75,0.984,116.7,116.7,138.6
8,13:02:50,0.8,0.025,0.5,0.944,143.1,91.4,120
9,13:02:51,-0.275,-0.55,0.775,0.989,74,56.6,140.8
10,13:02:52,-0.275,-0.5,0.725,0.923,74,60,136.5
11,13:02:53,0.125,-0.45,-0.925,1.036,97.2,63.3,22.3
12,13:02:54,-0.25,-0.4,0.825,0.95,75.5,66.4,145.6
13,13:02:55,-0.2,-0.1,0.575,0.617,78.5,84.3,125.1
14,13:02:56,-0.075,-0.6,1.125,1.277,85.7,53.1,180
15,13:02:57,-0.275,-0.55,0.975,1.153,74,56.6,167.2
16,13:02:58,-0.1,-0.5,0.65,0.826,84.3,60,130.5
17,13:02:59,-0.1,-0.475,1.075,1.18,84.3,61.6,180
18,13:03:00,-0.075,-0.6,0.75,0.963,85.7,53.1,138.6
19,13:03:01,0,-0.625,0.825,1.035,90,51.3,145.6
20,13:03:02,-0.25,-0.6,1.15,1.321,75.5,53.1,180
21,13:03:03,-0.25,-0.425,0.5,0.702,75.5,64.8,120
22,13:03:04,0,-0.5,0.825,0.965,90,60,145.6
23,13:03:05,-0.4,-0.325,0.75,0.91,66.4,71,138.6
24,13:03:06,-0.075,-0.35,0.925,0.992,85.7,69.5,157.7
25,13:03:07,0,-0.35,1,1.059,90,69.5,180
26,13:03:08,-0.15,-0.225,0.925,0.964,81.4,77,157.7
27,13:03:09,-0.25,-0.5,0.85,1.017,75.5,60,148.2
28,13:03:10,-0.125,-0.4,0.55,0.691,82.8,66.4,123.4
29,13:03:11,-0.15,-0.325,1.05,1.109,81.4,71,180
30,13:03:12,-0.025,-0.4,0.55,0.681,88.6,66.4,123.4
31,13:03:13,-0.25,-0.275,0.7,0.793,75.5,74,134.4
32,13:03:14,0.1,-0.6,1.125,1.279,95.7,53.1,180
33,13:03:15,0,-0.275,0.8,0.846,90,74,143.1
34,13:03:16,0.05,-0.35,0.925,0.99,92.9,69.5,157.7
35,13:03:17,0.375,-0.275,0.75,0.882,112,74,138.6
36,13:03:18,0.125,0,-1.025,1.033,97.2,90,0
37,13:03:19,0.125,0,-1.05,1.057,97.2,90,0
38,13:03:20,0.15,0,-1.05,1.061,98.6,90,0
39,13:03:21,0.15,0,-1.075,1.085,98.6,90,0
40,13:03:22,0.15,0,-1.1,1.11,98.6,90,0
41,13:03:23,0.15,0,-1.075,1.085,98.6,90,0
42,13:03:24,0.15,0,-1.025,1.036,98.6,90,0
43,13:03:25,0.125,0,-1.025,1.033,97.2,90,0
44,13:03:26,0.125,0,-1.075,1.082,97.2,90,0
45,13:03:27,0.15,-0.025,-1.1,1.11,98.6,88.6,0
46,13:03:28,0.15,0,-1.075,1.085,98.6,90,0
47,13:03:29,0.15,0,-1.075,1.085,98.6,90,0
48,13:03:30,0.125,0,-1.025,1.033,97.2,90,0
49,13:03:31,0.125,0,-1.025,1.033,97.2,90,0
50,13:03:32,0.15,0,-1.075,1.085,98.6,90,0
51,13:03:33,0.15,-0.025,-1.075,1.086,98.6,88.6,0
52,13:03:34,0.15,-0.025,-1.025,1.036,98.6,88.6,0
53,13:03:35,0.125,0,-1.025,1.033,97.2,90,0
54,13:03:36,0.15,0,-1.05,1.061,98.6,90,0
55,13:03:37,0.15,0.05,-1.05,1.062,98.6,92.9,0
56,13:03:38,0.15,0.075,0.875,0.891,98.6,94.3,151
57,13:03:39,-0.425,0,1.3,1.368,64.8,90,180
58,13:03:40,0.1,-0.025,0.95,0.956,95.7,88.6,161.8
59,13:03:41,0.1,-0.175,0.95,0.971,95.7,79.9,161.8
60,13:03:42,0.1,-0.15,0.95,0.967,95.7,81.4,161.8
61,13:03:43,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
62,13:03:44,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
63,13:03:45,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
64,13:03:46,0.1,-0.1,0.975,0.985,95.7,84.3,167.2
65,13:03:47,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
66,13:03:48,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
67,13:03:49,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
68,13:03:50,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
69,13:03:51,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
70,13:03:52,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
71,13:03:53,0.1,-0.1,0.975,0.985,95.7,84.3,167.2
72,13:03:54,0.1,-0.025,0.975,0.98,95.7,88.6,167.2
73,13:03:55,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
74,13:03:56,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
75,13:03:57,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
76,13:03:58,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
77,13:03:59,0.075,-0.075,0.95,0.956,94.3,85.7,161.8
78,13:04:00,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
79,13:04:01,0.1,-0.1,0.975,0.985,95.7,84.3,167.2
80,13:04:02,0.1,-0.1,0.95,0.96,95.7,84.3,161.8
81,13:04:03,0.1,-0.1,0.95,0.96,95.7,84.3,161.8
82,13:04:04,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
83,13:04:05,0.1,-0.1,0.975,0.985,95.7,84.3,167.2
84,13:04:06,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
