Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,16:02:18,-0.15,-1.175,-0.1,1.189,81.4,0,84.3
2,16:02:19,-0.025,-1.075,-0.075,1.078,88.6,0,85.7
3,16:02:20,-0.075,-0.975,-0.025,0.978,85.7,12.8,88.6
4,16:02:21,-0.125,-0.925,-0.075,0.936,82.8,22.3,85.7
5,16:02:22,-0.025,-0.975,-0.325,1.028,88.6,12.8,71
6,16:02:23,-0.325,-0.85,0.075,0.913,71,31.8,94.3
7,16:02:24,0.275,-0.225,1.1,1.156,106,77,180
8,16:02:25,0.025,0.5,1.225,1.323,91.4,120,180
9,16:02:26,0.025,0.3,0.975,1.02,91.4,107.5,167.2
10,16:02:27,0,-0.025,0.975,0.975,90,88.6,167.2
11,16:02:28,0.025,0.025,1,1.001,91.4,91.4,180
12,16:02:29,0.05,0.025,0.975,0.977,92.9,91.4,167.2
13,16:02:30,0.075,-0.025,1.075,1.078,94.3,88.6,180
14,16:02:31,0.125,-0.1,1.05,1.062,97.2,84.3,180
15,16:02:32,0.1,-0.1,1,1.01,95.7,84.3,180
16,16:02:33,0.075,0.025,0.925,0.928,94.3,91.4,157.7
17,16:02:34,0.025,0.025,0.975,0.976,91.4,91.4,167.2
18,16:02:35,0.025,0,1.05,1.05,91.4,90,180
19,16:02:36,0.125,-0.05,1.1,1.108,97.2,87.1,180
20,16:02:37,0.15,-0.075,1.025,1.039,98.6,85.7,180
21,16:02:38,0.125,-0.075,0.975,0.986,97.2,85.7,167.2
22,16:02:39,0.075,-0.05,1,1.004,94.3,87.1,180
23,16:02:40,0.025,0.025,1,1.001,91.4,91.4,180
24,16:02:41,0.025,0.05,1,1.002,91.4,92.9,180
25,16:02:42,0.1,0,1.025,1.03,95.7,90,180
26,16:02:43,0.125,-0.075,1.075,1.085,97.2,85.7,180
27,16:02:44,0.15,-0.075,1.05,1.063,98.6,85.7,180
28,16:02:45,0.1,-0.025,0.95,0.956,95.7,88.6,161.8
29,16:02:46,0.025,0.025,0.95,0.951,91.4,91.4,161.8
30,16:02:47,0.025,0,1,1,91.4,90,180
31,16:02:48,0.075,0.025,1.05,1.053,94.3,91.4,180
32,16:02:49,0.1,-0.025,1.025,1.03,95.7,88.6,180
33,16:02:50,0.125,-0.05,1,1.009,97.2,87.1,180
34,16:02:51,0.175,-0.025,1.025,1.04,100.1,88.6,180
35,16:02:52,0.125,-0.1,1,1.013,97.2,84.3,180
36,16:02:53,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
37,16:02:54,0.025,-0.075,1,1.003,91.4,85.7,180
38,16:02:55,0.05,-0.075,1.05,1.054,92.9,85.7,180
39,16:02:56,0.1,-0.1,1,1.01,95.7,84.3,180
40,16:02:57,0.075,-0.125,0.975,0.986,94.3,82.8,167.2
41,16:02:58,0.1,-0.125,1.025,1.037,95.7,82.8,180
42,16:02:59,0.125,-0.1,1.05,1.062,97.2,84.3,180
43,16:03:00,0.1,-0.075,1,1.008,95.7,85.7,180
44,16:03:01,0.075,-0.05,0.95,0.954,94.3,87.1,161.8
45,16:03:02,0.025,-0.125,0.975,0.983,91.4,82.8,167.2
46,16:03:03,0.075,-0.15,1.05,1.063,94.3,81.4,180
47,16:03:04,0.1,-0.125,1.05,1.062,95.7,82.8,180
48,16:03:05,0.125,-0.075,1,1.011,97.2,85.7,180
49,16:03:06,0.1,-0.075,1,1.008,95.7,85.7,180
50,16:03:07,0.1,-0.1,0.95,0.96,95.7,84.3,161.8
51,16:03:08,0,-0.075,0.975,0.978,90,85.7,167.2
52,16:03:09,0.05,-0.15,1.075,1.087,92.9,81.4,180
53,16:03:10,0.125,-0.1,1.075,1.087,97.2,84.3,180
54,16:03:11,0.125,-0.1,0.975,0.988,97.2,84.3,167.2
55,16:03:12,0.1,-0.05,0.975,0.981,95.7,87.1,167.2
56,16:03:13,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
57,16:03:14,0.025,-0.125,1.05,1.058,91.4,82.8,180
58,16:03:15,0.075,-0.125,1.025,1.035,94.3,82.8,180
59,16:03:16,0.125,-0.075,0.975,0.986,97.2,85.7,167.2
60,16:03:17,0.1,-0.075,1,1.008,95.7,85.7,180
61,16:03:18,0.1,-0.075,1,1.008,95.7,85.7,180
62,16:03:19,0.1,-0.1,1,1.01,95.7,84.3,180
63,16:03:20,0.075,-0.125,1.025,1.035,94.3,82.8,180
64,16:03:21,0.05,-0.075,0.975,0.979,92.9,85.7,167.2
65,16:03:22,0.05,-0.125,1,1.009,92.9,82.8,180
66,16:03:23,0.1,-0.075,1.05,1.057,95.7,85.7,180
67,16:03:24,0.15,-0.075,1,1.014,98.6,85.7,180
68,16:03:25,0.1,-0.1,0.95,0.96,95.7,84.3,161.8
69,16:03:26,0.025,-0.125,0.975,0.983,91.4,82.8,167.2
70,16:03:27,0.075,-0.1,1.025,1.033,94.3,84.3,180
71,16:03:28,0.1,-0.1,1.075,1.084,95.7,84.3,180
72,16:03:29,0.125,-0.075,1,1.011,97.2,85.7,180
73,16:03:30,0.05,-0.1,0.95,0.957,92.9,84.3,161.8
74,16:03:31,0.075,-0.075,1,1.006,94.3,85.7,180
75,16:03:32,0.1,-0.125,1.025,1.037,95.7,82.8,180
76,16:03:33,0.075,-0.075,1,1.006,94.3,85.7,180
77,16:03:34,0.05,-0.075,0.975,0.979,92.9,85.7,167.2
78,16:03:35,0.1,-0.125,1.075,1.087,95.7,82.8,180
79,16:03:36,0.1,-0.075,1.025,1.033,95.7,85.7,180
80,16:03:37,0.1,-0.075,0.95,0.958,95.7,85.7,161.8
81,16:03:38,0.025,-0.125,0.975,0.983,91.4,82.8,167.2
82,16:03:39,0.05,-0.1,1.025,1.031,92.9,84.3,180
83,16:03:40,0.1,-0.1,1.05,1.059,95.7,84.3,180
84,16:03:41,0.075,-0.1,1,1.008,94.3,84.3,180
85,16:03:42,0.1,-0.05,0.975,0.981,95.7,87.1,167.2
86,16:03:43,0.125,-0.15,1.025,1.043,97.2,81.4,180
87,16:03:44,0.075,-0.15,1.05,1.063,94.3,81.4,180
88,16:03:45,0.075,-0.1,0.975,0.983,94.3,84.3,167.2
89,16:03:46,0.05,-0.1,0.975,0.981,92.9,84.3,167.2
90,16:03:47,0.075,-0.1,1.025,1.033,94.3,84.3,180
91,16:03:48,0.15,-0.075,1.075,1.088,98.6,85.7,180
92,16:03:49,0.1,-0.075,0.975,0.983,95.7,85.7,167.2
93,16:03:50,0.05,-0.075,0.95,0.954,92.9,85.7,161.8
94,16:03:51,0.075,-0.125,1.025,1.035,94.3,82.8,180
95,16:03:52,0.1,-0.1,1.025,1.035,95.7,84.3,180
96,16:03:53,0.075,-0.1,1.025,1.033,94.3,84.3,180
97,16:03:54,0.075,-0.05,0.925,0.929,94.3,87.1,157.7
