Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:47:02,-0.475,0.125,-0.85,0.982,61.6,97.2,31.8
2,9:47:03,-0.55,0.225,-0.9,1.078,56.6,103,25.8
3,9:47:04,-0.575,0.3,-1.025,1.213,54.9,107.5,0
4,9:47:05,-0.55,0.25,-1.025,1.19,56.6,104.5,0
5,9:47:06,-0.5,0.15,-0.9,1.04,60,98.6,25.8
6,9:47:07,-0.3,-0.6,-0.9,1.122,72.5,53.1,25.8
7,9:47:08,-0.15,-0.45,-0.975,1.084,81.4,63.3,12.8
8,9:47:09,-0.1,-0.825,-1,1.3,84.3,34.4,0
9,9:47:10,-0.775,-0.275,-0.45,0.937,39.2,74,63.3
10,9:47:11,-0.425,-0.15,-0.75,0.875,64.8,81.4,41.4
11,9:47:12,-0.25,-0.925,0.55,1.105,75.5,22.3,123.4
12,9:47:13,-0.325,-0.775,0.45,0.953,71,39.2,116.7
13,9:47:14,-0.3,-0.875,0.45,1.029,72.5,29,116.7
14,9:47:15,-0.25,-0.25,-1.175,1.227,75.5,75.5,0
15,9:47:16,-0.55,-0.425,-0.8,1.06,56.6,64.8,36.9
16,9:47:17,-0.475,0.075,-1.1,1.201,61.6,94.3,0
17,9:47:18,-0.5,0.075,-1.025,1.143,60,94.3,0
18,9:47:19,-0.4,0.125,-0.875,0.97,66.4,97.2,29
19,9:47:20,-0.375,0,-0.9,0.975,68,90,25.8
20,9:47:21,-0.525,-0.1,-1,1.134,58.3,84.3,0
21,9:47:22,-0.6,0.05,-1.125,1.276,53.1,92.9,0
22,9:47:23,-0.5,0.075,-1,1.121,60,94.3,0
23,9:47:24,-0.45,0.1,-0.925,1.034,63.3,95.7,22.3
24,9:47:25,-0.425,0.1,-0.875,0.978,64.8,95.7,29
25,9:47:26,-0.475,-0.125,-1,1.114,61.6,82.8,0
26,9:47:27,-0.5,-0.15,-1.075,1.195,60,81.4,0
27,9:47:28,-0.45,-0.2,-1.125,1.228,63.3,78.5,0
28,9:47:29,-0.45,-0.125,-1.025,1.126,63.3,82.8,0
29,9:47:30,-0.425,-0.05,-0.95,1.042,64.8,87.1,18.2
30,9:47:31,-0.475,-0.125,-0.95,1.069,61.6,82.8,18.2
31,9:47:32,-0.525,-0.15,-0.975,1.117,58.3,81.4,12.8
32,9:47:33,-0.6,-0.125,-0.95,1.131,53.1,82.8,18.2
33,9:47:34,-0.45,-0.125,-1,1.104,63.3,82.8,0
34,9:47:35,-0.425,0.025,-0.925,1.018,64.8,91.4,22.3
35,9:47:36,-0.425,0.025,-0.975,1.064,64.8,91.4,12.8
36,9:47:37,-0.3,0.275,-0.9,0.988,72.5,106,25.8
37,9:47:38,-0.275,0.625,-0.875,1.11,74,128.7,29
38,9:47:39,-0.125,0.575,-0.85,1.034,82.8,125.1,31.8
39,9:47:40,0.275,0.825,-0.475,0.991,106,145.6,61.6
40,9:47:41,0.25,0.275,-0.975,1.043,104.5,106,12.8
41,9:47:42,-0.125,0.85,-0.75,1.14,82.8,148.2,41.4
42,9:47:43,-0.075,0.925,-0.7,1.162,85.7,157.7,45.6
43,9:47:44,0,0.8,-0.7,1.063,90,143.1,45.6
44,9:47:45,0.025,0.675,-0.575,0.887,91.4,132.5,54.9
45,9:47:46,-0.025,0.7,-0.65,0.956,88.6,134.4,49.5
46,9:47:47,-0.15,0.775,-0.7,1.055,81.4,140.8,45.6
47,9:47:48,0.175,0.775,-0.8,1.127,100.1,140.8,36.9
48,9:47:49,0.15,0.75,-0.6,0.972,98.6,138.6,53.1
49,9:47:50,0.125,0.775,-0.6,0.988,97.2,140.8,53.1
50,9:47:51,0.05,0.875,-0.675,1.106,92.9,151,47.5
51,9:47:52,0.025,0.875,-0.6,1.061,91.4,151,53.1
52,9:47:53,0.125,0.725,-0.575,0.934,97.2,136.5,54.9
53,9:47:54,0.1,0.725,-0.45,0.859,95.7,136.5,63.3
54,9:47:55,0.075,0.85,-0.525,1.002,94.3,148.2,58.3
55,9:47:56,0.125,0.925,-0.725,1.182,97.2,157.7,43.5
56,9:47:57,0.05,0.9,-0.675,1.126,92.9,154.2,47.5
57,9:47:58,0.125,0.675,-0.575,0.895,97.2,132.5,54.9
58,9:47:59,0.1,0.675,-0.5,0.846,95.7,132.5,60
59,9:48:00,0.15,0.725,-0.6,0.953,98.6,136.5,53.1
60,9:48:01,0.075,0.825,-0.85,1.187,94.3,145.6,31.8
61,9:48:02,0.35,0.775,-0.8,1.168,110.5,140.8,36.9
62,9:48:03,0.35,0.675,-0.675,1.017,110.5,132.5,47.5
63,9:48:04,0.3,0.625,-0.625,0.933,107.5,128.7,51.3
64,9:48:05,0.25,0.725,-0.6,0.974,104.5,136.5,53.1
65,9:48:06,0.25,0.75,-0.7,1.056,104.5,138.6,45.6
66,9:48:07,0.275,0.75,-0.675,1.046,106,138.6,47.5
67,9:48:08,0.3,0.725,-0.6,0.988,107.5,136.5,53.1
68,9:48:09,0.375,0.65,-0.65,0.993,112,130.5,49.5
69,9:48:10,0.325,0.725,-0.7,1.059,109,136.5,45.6
70,9:48:11,0.325,0.7,-0.7,1.042,109,134.4,45.6
71,9:48:12,0.3,0.65,-0.65,0.967,107.5,130.5,49.5
72,9:48:13,0.4,0.6,-0.525,0.892,113.6,126.9,58.3
73,9:48:14,0.25,0.625,-0.75,1.008,104.5,128.7,41.4
74,9:48:15,0.275,0.85,-0.475,1.012,106,148.2,61.6
75,9:48:16,0.5,0.8,-0.475,1.056,120,143.1,61.6
76,9:48:17,0.425,0.675,-0.4,0.892,115.2,132.5,66.4
77,9:48:18,0.45,0.725,-0.375,0.932,116.7,136.5,68
78,9:48:19,0.425,0.8,-0.475,1.023,115.2,143.1,61.6
79,9:48:20,0.55,0.75,-0.425,1.023,123.4,138.6,64.8
80,9:48:21,0.5,0.75,-0.4,0.986,120,138.6,66.4
81,9:48:22,0.45,0.725,-0.35,0.922,116.7,136.5,69.5
82,9:48:23,0.45,0.8,-0.35,0.982,116.7,143.1,69.5
83,9:48:24,0.45,0.825,-0.425,1.031,116.7,145.6,64.8
84,9:48:25,0.475,0.825,-0.45,1.053,118.4,145.6,63.3
85,9:48:26,0.425,0.75,-0.35,0.93,115.2,138.6,69.5
86,9:48:27,0.375,0.675,-0.275,0.82,112,132.5,74
87,9:48:28,0.425,0.8,-0.4,0.99,115.2,143.1,66.4
88,9:48:29,0.5,0.9,-0.425,1.114,120,154.2,64.8
89,9:48:30,0.475,0.875,-0.45,1.093,118.4,151,63.3
90,9:48:31,0.05,1.425,-0.4,1.481,92.9,180,66.4
91,9:48:32,0.225,0.875,-0.425,0.998,103,151,64.8
92,9:48:33,0.225,0.875,-0.275,0.944,103,151,74
93,9:48:34,0.35,0.675,-0.65,1,110.5,132.5,49.5
94,9:48:35,0.375,0.775,-0.525,1.008,112,140.8,58.3
95,9:48:36,0.325,0.775,-0.45,0.953,109,140.8,63.3
96,9:48:37,0.35,0.75,-0.65,1.052,110.5,138.6,49.5
97,9:48:38,0.125,0.55,-0.9,1.062,97.2,123.4,25.8
98,9:48:39,0,0.1,-0.975,0.98,90,95.7,12.8
99,9:48:40,0,0.75,0.65,0.992,90,138.6,130.5
100,9:48:41,0.05,-0.25,-0.375,0.453,92.9,75.5,68
101,9:48:42,0.1,0.125,0.975,0.988,95.7,97.2,167.2
102,9:48:43,0.125,0.025,0.925,0.934,97.2,91.4,157.7
103,9:48:44,0.15,0.025,0.975,0.987,98.6,91.4,167.2
104,9:48:45,0.15,0.075,1.075,1.088,98.6,94.3,180
105,9:48:46,-0.15,0,1.05,1.061,81.4,90,180
106,9:48:47,0.2,0.1,0.975,1,101.5,95.7,167.2
107,9:48:48,-0.975,0.625,0.975,1.514,12.8,128.7,167.2
108,9:48:49,-0.05,0.025,0.825,0.827,87.1,91.4,145.6
109,9:48:50,0.225,0.025,1.05,1.074,103,91.4,180
110,9:48:51,0.25,0.275,0.825,0.905,104.5,106,145.6
111,9:48:52,0.25,0.125,1.175,1.208,104.5,97.2,180
112,9:48:53,-0.15,0.2,0.7,0.743,81.4,101.5,134.4
113,9:48:54,0.15,0.125,1,1.019,98.6,97.2,180
114,9:48:55,-0.125,0.225,0.675,0.722,82.8,103,132.5
115,9:48:56,0.1,0.5,0.525,0.732,95.7,120,121.7
116,9:48:57,0.125,0.275,0.75,0.809,97.2,106,138.6
117,9:48:58,0.125,0.275,1.025,1.069,97.2,106,180
118,9:48:59,0.275,0.55,1.725,1.831,106,123.4,180
119,9:49:00,-0.8,0.375,0.4,0.97,36.9,112,113.6
120,9:49:01,-0.55,0.1,0.5,0.75,56.6,95.7,120
121,9:49:02,-0.25,-0.35,1.375,1.441,75.5,69.5,180
122,9:49:03,-0.4,0.275,0.9,1.023,66.4,106,154.2
