Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,7:17:41,0.3,-0.325,1.125,1.209,107.5,71,180
2,7:17:42,0.3,0.025,0.95,0.997,107.5,91.4,161.8
3,7:17:43,0.175,-0.075,0.8,0.822,100.1,85.7,143.1
4,7:17:44,0.325,-0.125,0.925,0.988,109,82.8,157.7
5,7:17:45,0.025,0.325,0.925,0.981,91.4,109,157.7
6,7:17:46,0.075,-0.075,1,1.006,94.3,85.7,180
7,7:17:47,0.1,-0.025,1.025,1.03,95.7,88.6,180
8,7:17:48,0.1,-0.075,1,1.008,95.7,85.7,180
9,7:17:49,0.1,-0.075,1.025,1.033,95.7,85.7,180
10,7:17:50,0.125,-0.1,1,1.013,97.2,84.3,180
11,7:17:51,0.1,-0.075,1,1.008,95.7,85.7,180
12,7:17:52,0.075,-0.05,1,1.004,94.3,87.1,180
13,7:17:53,0.05,0,0.975,0.976,92.9,90,167.2
14,7:17:54,0.075,-0.025,1,1.003,94.3,88.6,180
15,7:17:55,0.1,-0.05,1.025,1.031,95.7,87.1,180
16,7:17:56,0.1,-0.1,1,1.01,95.7,84.3,180
17,7:17:57,0.1,-0.075,1,1.008,95.7,85.7,180
18,7:17:58,0.1,-0.05,1,1.006,95.7,87.1,180
19,7:17:59,0.075,-0.075,1.025,1.03,94.3,85.7,180
20,7:18:00,0.05,-0.025,1,1.002,92.9,88.6,180
21,7:18:01,0.1,-0.025,1,1.005,95.7,88.6,180
22,7:18:02,0.1,-0.05,1.025,1.031,95.7,87.1,180
23,7:18:03,0.1,-0.075,1.025,1.033,95.7,85.7,180
24,7:18:04,0.075,-0.075,1,1.006,94.3,85.7,180
25,7:18:05,0.075,-0.025,0.975,0.978,94.3,88.6,167.2
26,7:18:06,0.075,-0.025,1.025,1.028,94.3,88.6,180
27,7:18:07,0.1,-0.075,1.025,1.033,95.7,85.7,180
28,7:18:08,0.1,-0.075,1,1.008,95.7,85.7,180
29,7:18:09,0.125,-0.1,1.025,1.037,97.2,84.3,180
30,7:18:10,0.1,-0.05,1,1.006,95.7,87.1,180
31,7:18:11,0.075,-0.025,0.975,0.978,94.3,88.6,167.2
32,7:18:12,0.075,0,1,1.003,94.3,90,180
33,7:18:13,0.1,-0.05,1.025,1.031,95.7,87.1,180
34,7:18:14,0.075,-0.1,1.025,1.033,94.3,84.3,180
35,7:18:15,0.1,-0.05,0.975,0.981,95.7,87.1,167.2
36,7:18:16,0.075,-0.025,0.975,0.978,94.3,88.6,167.2
37,7:18:17,0.075,-0.025,1,1.003,94.3,88.6,180
38,7:18:18,0.1,-0.05,1.025,1.031,95.7,87.1,180
39,7:18:19,0.1,-0.05,1.025,1.031,95.7,87.1,180
40,7:18:20,0.1,-0.05,0.975,0.981,95.7,87.1,167.2
41,7:18:21,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
42,7:18:22,0.1,-0.025,0.975,0.98,95.7,88.6,167.2
43,7:18:23,0.1,-0.025,1,1.005,95.7,88.6,180
44,7:18:24,0.1,-0.1,1.05,1.059,95.7,84.3,180
45,7:18:25,0.1,-0.075,1.025,1.033,95.7,85.7,180
46,7:18:26,0.075,-0.075,0.975,0.981,94.3,85.7,167.2
47,7:18:27,0.05,0.025,0.95,0.952,92.9,91.4,161.8
48,7:18:28,0.1,-0.025,1.025,1.03,95.7,88.6,180
