Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,9:47:33,-0.525,0.15,-0.95,1.096,58.3,98.6,18.2
2,9:47:34,-0.525,0.125,-0.925,1.071,58.3,97.2,22.3
3,9:47:35,-0.5,0.075,-0.875,1.011,60,94.3,29
4,9:47:36,-0.45,0.1,-0.925,1.034,63.3,95.7,22.3
5,9:47:37,0,-0.725,-0.95,1.195,90,43.5,18.2
6,9:47:38,-0.025,-0.35,-0.925,0.989,88.6,69.5,22.3
7,9:47:39,-0.025,-0.925,-0.45,1.029,88.6,22.3,63.3
8,9:47:40,0.225,0.125,-0.975,1.008,103,97.2,12.8
9,9:47:41,0.05,1.05,0.025,1.051,92.9,180,91.4
10,9:47:42,-0.075,1.025,0.4,1.103,85.7,180,113.6
11,9:47:43,0.025,1,0.45,1.097,91.4,180,116.7
12,9:47:44,0.025,0.925,0.4,1.008,91.4,157.7,113.6
13,9:47:45,0.025,0.775,0.375,0.861,91.4,140.8,112
14,9:47:46,-0.025,0.775,0.325,0.841,88.6,140.8,109
15,9:47:47,-0.125,0.925,0.35,0.997,82.8,157.7,110.5
16,9:47:48,0.125,1.025,0.275,1.069,97.2,180,106
17,9:47:49,0.15,0.85,0.425,0.962,98.6,148.2,115.2
18,9:47:50,0.1,0.825,0.425,0.933,95.7,145.6,115.2
19,9:47:51,0.075,0.95,0.475,1.065,94.3,161.8,118.4
20,9:47:52,0.025,0.9,0.5,1.03,91.4,154.2,120
21,9:47:53,0.075,0.825,0.4,0.92,94.3,145.6,113.6
22,9:47:54,0.1,0.775,0.425,0.89,95.7,140.8,115.2
23,9:47:55,0.125,0.925,0.45,1.036,97.2,157.7,116.7
24,9:47:56,0.1,1.075,0.375,1.143,95.7,180,112
25,9:47:57,0.075,0.925,0.525,1.066,94.3,157.7,121.7
26,9:47:58,0.1,0.85,0.35,0.925,95.7,148.2,110.5
27,9:47:59,0.1,0.725,0.35,0.811,95.7,136.5,110.5
28,9:48:00,0.125,0.825,0.325,0.895,97.2,145.6,109
29,9:48:01,0.15,1.025,0.225,1.06,98.6,180,103
30,9:48:02,0.275,1.075,-0.1,1.114,106,180,84.3
31,9:48:03,0.275,0.975,-0.075,1.016,106,167.2,85.7
32,9:48:04,0.275,0.85,-0.05,0.895,106,148.2,87.1
33,9:48:05,0.2,0.875,-0.1,0.903,101.5,151,84.3
34,9:48:06,0.2,0.975,-0.025,0.996,101.5,167.2,88.6
35,9:48:07,0.175,1.025,0.075,1.043,100.1,180,94.3
36,9:48:08,0.225,0.975,0.025,1.001,103,167.2,91.4
37,9:48:09,0.275,0.95,-0.025,0.989,106,161.8,88.6
38,9:48:10,0.25,0.95,-0.025,0.983,104.5,161.8,88.6
39,9:48:11,0.25,0.975,-0.05,1.008,104.5,167.2,87.1
40,9:48:12,0.225,0.925,0,0.952,103,157.7,90
41,9:48:13,0.35,0.85,0,0.919,110.5,148.2,90
42,9:48:14,0.175,0.825,0.075,0.847,100.1,145.6,94.3
43,9:48:15,0.175,0.85,0.575,1.041,100.1,148.2,125.1
44,9:48:16,0.325,0.8,0.425,0.962,109,143.1,115.2
45,9:48:17,0.375,0.7,0.375,0.878,112,134.4,112
46,9:48:18,0.425,0.725,0.4,0.931,115.2,136.5,113.6
47,9:48:19,0.35,0.875,0.4,1.024,110.5,151,113.6
48,9:48:20,0.475,0.8,0.4,1.013,118.4,143.1,113.6
49,9:48:21,0.425,0.75,0.425,0.961,115.2,138.6,115.2
50,9:48:22,0.45,0.7,0.45,0.946,116.7,134.4,116.7
51,9:48:23,0.425,0.725,0.475,0.965,115.2,136.5,118.4
