Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,7:23:00,-0.575,0.175,-0.925,1.103,54.9,100.1,22.3
2,7:23:01,-0.675,0.175,-0.975,1.199,47.5,100.1,12.8
3,7:23:02,-0.725,0.15,-0.925,1.185,43.5,98.6,22.3
4,7:23:03,-0.725,0.125,-0.85,1.124,43.5,97.2,31.8
5,7:23:04,-0.65,0.1,-0.875,1.095,49.5,95.7,29
6,7:23:05,-0.625,0.125,-0.875,1.083,51.3,97.2,29
7,7:23:06,-0.625,0.175,-0.975,1.171,51.3,100.1,12.8
8,7:23:07,-0.625,0.2,-1.025,1.217,51.3,101.5,0
9,7:23:08,-0.625,0.2,-0.975,1.175,51.3,101.5,12.8
10,7:23:09,-0.675,0.15,-0.9,1.135,47.5,98.6,25.8
11,7:23:10,-0.675,0.1,-0.85,1.09,47.5,95.7,31.8
12,7:23:11,-0.75,0.1,-0.825,1.119,41.4,95.7,34.4
13,7:23:12,-0.675,0.1,-0.875,1.11,47.5,95.7,29
14,7:23:13,-0.325,0.3,-1.375,1.444,71,107.5,0
15,7:23:14,0.025,-2.975,-1.325,3.257,91.4,0,0
16,7:23:15,-0.575,-0.625,-0.75,1.133,54.9,51.3,41.4
17,7:23:16,-0.55,0.825,0.8,1.274,56.6,145.6,143.1
18,7:23:17,-0.575,0.675,0.4,0.973,54.9,132.5,113.6
19,7:23:18,-0.425,0.725,0.35,0.91,64.8,136.5,110.5
20,7:23:19,-0.4,0.825,0.375,0.991,66.4,145.6,112
21,7:23:20,-0.3,0.825,0.325,0.936,72.5,145.6,109
22,7:23:21,-0.15,0.85,0.3,0.914,81.4,148.2,107.5
23,7:23:22,-0.125,0.925,0.3,0.98,82.8,157.7,107.5
24,7:23:23,-0.075,0.925,0.35,0.992,85.7,157.7,110.5
25,7:23:24,-0.1,0.925,0.35,0.994,84.3,157.7,110.5
26,7:23:25,-0.15,0.925,0.325,0.992,81.4,157.7,109
27,7:23:26,-0.2,0.875,0.35,0.963,78.5,151,110.5
28,7:23:27,-0.3,0.825,0.375,0.955,72.5,145.6,112
29,7:23:28,-0.35,0.825,0.4,0.981,69.5,145.6,113.6
30,7:23:29,-0.25,0.875,0.35,0.975,75.5,151,110.5
31,7:23:30,-0.175,0.875,0.35,0.959,79.9,151,110.5
32,7:23:31,-0.075,0.875,0.325,0.936,85.7,151,109
33,7:23:32,-0.075,0.9,0.35,0.969,85.7,154.2,110.5
34,7:23:33,-0.125,0.875,0.35,0.951,82.8,151,110.5
35,7:23:34,-0.225,0.85,0.35,0.946,77,148.2,110.5
36,7:23:35,-0.425,0.8,0.375,0.98,64.8,143.1,112
37,7:23:36,-0.425,0.775,0.35,0.951,64.8,140.8,110.5
38,7:23:37,-0.325,0.825,0.375,0.963,71,145.6,112
39,7:23:38,-0.25,0.875,0.375,0.984,75.5,151,112
40,7:23:39,-0.15,0.9,0.375,0.986,81.4,154.2,112
41,7:23:40,-0.2,0.875,0.35,0.963,78.5,151,110.5
42,7:23:41,-0.25,0.85,0.35,0.953,75.5,148.2,110.5
43,7:23:42,-0.3,0.825,0.35,0.945,72.5,145.6,110.5
44,7:23:43,-0.325,0.8,0.4,0.952,71,143.1,113.6
45,7:23:44,-0.425,0.775,0.4,0.97,64.8,140.8,113.6
46,7:23:45,-0.375,0.9,0.475,1.085,68,154.2,118.4
47,7:23:46,-0.55,0.475,-0.7,1.009,56.6,118.4,45.6
48,7:23:47,0.125,-0.025,-1.125,1.132,97.2,88.6,0
49,7:23:48,0.15,-0.025,-1.125,1.135,98.6,88.6,0
50,7:23:49,0.1,0,-1.125,1.129,95.7,90,0
51,7:23:50,0.05,0.025,-1.125,1.126,92.9,91.4,0
52,7:23:51,-0.075,0.025,-1.1,1.103,85.7,91.4,0
53,7:23:52,-0.1,0.025,-1.125,1.13,84.3,91.4,0
54,7:23:53,0,0,-1.125,1.125,90,90,0
55,7:23:54,0.1,-0.025,-1.1,1.105,95.7,88.6,0
56,7:23:55,0.15,0,-1.1,1.11,98.6,90,0
57,7:23:56,0.125,0,-1.125,1.132,97.2,90,0
58,7:23:57,0.075,0,-1.125,1.127,94.3,90,0
59,7:23:58,-0.025,0,-1.075,1.075,88.6,90,0
60,7:23:59,-0.025,0,-1.125,1.125,88.6,90,0
61,7:24:00,0.025,0,-1.125,1.125,91.4,90,0
62,7:24:01,0.1,0,-1.175,1.179,95.7,90,0
63,7:24:02,0.125,0,-1.175,1.182,97.2,90,0
64,7:24:03,0.1,0.025,-1.15,1.155,95.7,91.4,0
65,7:24:04,0.025,0,-1.075,1.075,91.4,90,0
66,7:24:05,-0.025,-0.025,-1.025,1.026,88.6,88.6,0
67,7:24:06,0.025,0,-1.125,1.125,91.4,90,0
68,7:24:07,0.1,0,-1.15,1.154,95.7,90,0
69,7:24:08,0.1,0,-1.175,1.179,95.7,90,0
70,7:24:09,0.075,0,-1.125,1.127,94.3,90,0
71,7:24:10,0.025,0,-1.05,1.05,91.4,90,0
72,7:24:11,0.025,0,-1.125,1.125,91.4,90,0
73,7:24:12,0.025,0,-1.1,1.1,91.4,90,0
74,7:24:13,0.025,0,-1.1,1.1,91.4,90,0
75,7:24:14,0.05,0,-1.125,1.126,92.9,90,0
76,7:24:15,0.1,-0.025,-1.125,1.13,95.7,88.6,0
77,7:24:16,0.1,0,-1.125,1.129,95.7,90,0
78,7:24:17,0.075,0,-1.125,1.127,94.3,90,0
79,7:24:18,0.025,0,-1.075,1.075,91.4,90,0
80,7:24:19,-0.025,0,-1.125,1.125,88.6,90,0
81,7:24:20,0,0.025,-1.125,1.125,90,91.4,0
82,7:24:21,0.05,0,-1.15,1.151,92.9,90,0
83,7:24:22,0.1,-0.025,-1.125,1.13,95.7,88.6,0
84,7:24:23,0.125,-0.075,-1.075,1.085,97.2,85.7,0
85,7:24:24,0.075,-0.075,-1.125,1.13,94.3,85.7,0
86,7:24:25,0.05,0,-1.175,1.176,92.9,90,0
87,7:24:26,0,0.025,-1.15,1.15,90,91.4,0
88,7:24:27,0,0.025,-1.125,1.125,90,91.4,0
89,7:24:28,0.025,0,-1.125,1.125,91.4,90,0
90,7:24:29,0.075,-0.025,-1.075,1.078,94.3,88.6,0
91,7:24:30,0.1,-0.025,-1.1,1.105,95.7,88.6,0
92,7:24:31,0.125,-0.025,-1.15,1.157,97.2,88.6,0
93,7:24:32,0.075,0,-1.125,1.127,94.3,90,0
94,7:24:33,0.025,0,-1.125,1.125,91.4,90,0
95,7:24:34,0.025,0.025,-1.15,1.151,91.4,91.4,0
96,7:24:35,0,0.025,-1.125,1.125,90,91.4,0
97,7:24:36,0.025,0.025,-1.1,1.101,91.4,91.4,0
98,7:24:37,0.075,-0.025,-1.05,1.053,94.3,88.6,0
99,7:24:38,0.075,-0.075,-1.05,1.055,94.3,85.7,0
100,7:24:39,0.075,-0.025,-1.125,1.128,94.3,88.6,0
101,7:24:40,0.05,0.025,-1.175,1.176,92.9,91.4,0
102,7:24:41,0.025,0.025,-1.175,1.176,91.4,91.4,0
103,7:24:42,0,0,-1.125,1.125,90,90,0
104,7:24:43,0.025,0,-1.125,1.125,91.4,90,0
105,7:24:44,0.075,0,-1.125,1.127,94.3,90,0
106,7:24:45,0.1,0,-1.15,1.154,95.7,90,0
107,7:24:46,0.075,0,-1.1,1.103,94.3,90,0
108,7:24:47,0.025,-0.025,-1.075,1.076,91.4,88.6,0
109,7:24:48,0.025,0,-1.125,1.125,91.4,90,0
110,7:24:49,0.025,0.025,-1.15,1.151,91.4,91.4,0
111,7:24:50,0.1,0.025,-1.15,1.155,95.7,91.4,0
112,7:24:51,-0.825,-1.1,-0.5,1.463,34.4,0,60
113,7:24:52,-0.025,0,-0.225,0.226,88.6,90,77
114,7:24:53,0.05,0,-1.1,1.101,92.9,90,0
115,7:24:54,0.025,0.025,-1.15,1.151,91.4,91.4,0
116,7:24:55,0.05,0.025,-1.125,1.126,92.9,91.4,0
117,7:24:56,0.05,0.025,-1.125,1.126,92.9,91.4,0
118,7:24:57,0.075,0.025,-1.1,1.103,94.3,91.4,0
119,7:24:58,0.075,0.025,-1.1,1.103,94.3,91.4,0
120,7:24:59,0.1,0.025,-1.125,1.13,95.7,91.4,0
121,7:25:00,0.075,0.025,-1.125,1.128,94.3,91.4,0
122,7:25:01,0.05,0.025,-1.125,1.126,92.9,91.4,0
123,7:25:02,0.025,0.025,-1.125,1.126,91.4,91.4,0
124,7:25:03,0.025,0,-1.125,1.125,91.4,90,0
125,7:25:04,0.025,0.025,-1.1,1.101,91.4,91.4,0
126,7:25:05,0.075,0.05,-1.125,1.129,94.3,92.9,0
127,7:25:06,0.1,0.05,-1.125,1.131,95.7,92.9,0
128,7:25:07,0.1,0.025,-1.125,1.13,95.7,91.4,0
129,7:25:08,0.05,0.025,-1.075,1.076,92.9,91.4,0
130,7:25:09,0.05,0.025,-1.125,1.126,92.9,91.4,0
131,7:25:10,0.05,0.025,-1.125,1.126,92.9,91.4,0
132,7:25:11,0.025,0.025,-1.1,1.101,91.4,91.4,0
133,7:25:12,0.025,0.025,-1.1,1.101,91.4,91.4,0
134,7:25:13,0.05,0.025,-1.1,1.101,92.9,91.4,0
135,7:25:14,0.1,0.025,-1.125,1.13,95.7,91.4,0
136,7:25:15,0.1,0.05,-1.1,1.106,95.7,92.9,0
137,7:25:16,0.075,0.05,-1.125,1.129,94.3,92.9,0
138,7:25:17,0.025,0.025,-1.125,1.126,91.4,91.4,0
139,7:25:18,0,0,-1.1,1.1,90,90,0
140,7:25:19,0.025,0,-1.15,1.15,91.4,90,0
141,7:25:20,0.075,0.025,-1.1,1.103,94.3,91.4,0
142,7:25:21,0.1,0.05,-1.15,1.155,95.7,92.9,0
143,7:25:22,0.1,0.025,-1.15,1.155,95.7,91.4,0
144,7:25:23,0.075,0.025,-1.125,1.128,94.3,91.4,0
145,7:25:24,0.05,0.025,-1.125,1.126,92.9,91.4,0
146,7:25:25,0.025,0.025,-1.125,1.126,91.4,91.4,0
147,7:25:26,0.025,0.025,-1.125,1.126,91.4,91.4,0
148,7:25:27,0.05,0,-1.1,1.101,92.9,90,0
149,7:25:28,0.05,0.025,-1.15,1.151,92.9,91.4,0
150,7:25:29,0.075,0.025,-1.1,1.103,94.3,91.4,0
151,7:25:30,0.05,0.05,-1.125,1.127,92.9,92.9,0
152,7:25:31,0.05,0.025,-1.125,1.126,92.9,91.4,0
153,7:25:32,0.075,0.025,-1.1,1.103,94.3,91.4,0
154,7:25:33,0.05,0.025,-1.1,1.101,92.9,91.4,0
155,7:25:34,0.025,0.025,-1.1,1.101,91.4,91.4,0
156,7:25:35,0.025,0.025,-1.125,1.126,91.4,91.4,0
157,7:25:36,0.05,0.025,-1.125,1.126,92.9,91.4,0
158,7:25:37,0.075,0.025,-1.125,1.128,94.3,91.4,0
159,7:25:38,0.1,0.025,-1.15,1.155,95.7,91.4,0
160,7:25:39,0.1,0.025,-1.15,1.155,95.7,91.4,0
161,7:25:40,0.075,0.025,-1.1,1.103,94.3,91.4,0
162,7:25:41,0.025,0.025,-1.125,1.126,91.4,91.4,0
163,7:25:42,0,0,-1.1,1.1,90,90,0
164,7:25:43,0.025,0.025,-1.125,1.126,91.4,91.4,0
165,7:25:44,0.075,0.025,-1.1,1.103,94.3,91.4,0
166,7:25:45,0.1,0.025,-1.05,1.055,95.7,91.4,0
167,7:25:46,0.1,0.025,-1.05,1.055,95.7,91.4,0
168,7:25:47,0.075,0.025,-1.125,1.128,94.3,91.4,0
169,7:25:48,0.025,0.025,-1.2,1.201,91.4,91.4,0
170,7:25:49,0.025,0.025,-1.175,1.176,91.4,91.4,0
171,7:25:50,0.025,0.025,-1.075,1.076,91.4,91.4,0
172,7:25:51,0.05,0.025,-1.05,1.051,92.9,91.4,0
173,7:25:52,0.075,0.025,-1.125,1.128,94.3,91.4,0
174,7:25:53,0.075,0.025,-1.125,1.128,94.3,91.4,0
175,7:25:54,0.075,0.025,-1.1,1.103,94.3,91.4,0
176,7:25:55,0.075,0.025,-1.1,1.103,94.3,91.4,0
177,7:25:56,0.05,0.025,-1.15,1.151,92.9,91.4,0
178,7:25:57,0.025,0.05,-1.175,1.176,91.4,92.9,0
179,7:25:58,0.025,0.05,-1.175,1.176,91.4,92.9,0
180,7:25:59,0.025,0.025,-1.075,1.076,91.4,91.4,0
181,7:26:00,0.025,-0.025,-1.075,1.076,91.4,88.6,0
