Num,Time,X_Accel,Y_Accel,Z_Accel,Sum_Vector,X_Tilt,Y_Tilt,Z_Tilt
1,7:21:50,-0.5,0.3,-0.875,1.051,60,107.5,29
2,7:21:51,-0.45,0.3,-0.875,1.029,63.3,107.5,29
3,7:21:52,-0.375,0.3,-0.9,1.02,68,107.5,25.8
4,7:21:53,-0.375,0.35,-0.95,1.08,68,110.5,18.2
5,7:21:54,-0.45,0.35,-0.925,1.087,63.3,110.5,22.3
6,7:21:55,0.4,-0.475,-0.975,1.156,113.6,61.6,12.8
7,7:21:56,0.025,-0.475,-0.925,1.04,91.4,61.6,22.3
8,7:21:57,-0.025,-0.075,-1.025,1.028,88.6,85.7,0
9,7:21:58,0,-0.025,-1.05,1.05,90,88.6,0
10,7:21:59,0.1,-0.025,-1.1,1.105,95.7,88.6,0
11,7:22:00,0.2,0,-1.025,1.044,101.5,90,0
12,7:22:01,0.225,-0.025,-1.025,1.05,103,88.6,0
13,7:22:02,0.225,-0.025,-1,1.025,103,88.6,0
14,7:22:03,0.125,-0.025,-1.025,1.033,97.2,88.6,0
15,7:22:04,0.025,-0.075,-1.075,1.078,91.4,85.7,0
16,7:22:05,-0.075,-0.075,-1.15,1.155,85.7,85.7,0
17,7:22:06,0.025,-0.025,-1.125,1.126,91.4,88.6,0
18,7:22:07,0.125,0,-1.025,1.033,97.2,90,0
19,7:22:08,0.175,0,-0.975,0.991,100.1,90,12.8
20,7:22:09,0.175,-0.075,-0.975,0.993,100.1,85.7,12.8
21,7:22:10,0.175,-0.025,-1.05,1.065,100.1,88.6,0
22,7:22:11,0.125,-0.075,-1.1,1.11,97.2,85.7,0
23,7:22:12,0.075,-0.075,-1.125,1.13,94.3,85.7,0
24,7:22:13,0.05,-0.025,-1.125,1.126,92.9,88.6,0
25,7:22:14,0.025,-0.025,-1.05,1.051,91.4,88.6,0
26,7:22:15,0.075,-0.025,-1.025,1.028,94.3,88.6,0
27,7:22:16,0.125,-0.025,-1.025,1.033,97.2,88.6,0
28,7:22:17,0.15,-0.075,-1,1.014,98.6,85.7,0
29,7:22:18,0.15,-0.075,-1.05,1.063,98.6,85.7,0
30,7:22:19,0.15,-0.025,-1.075,1.086,98.6,88.6,0
31,7:22:20,0.125,-0.025,-1.125,1.132,97.2,88.6,0
32,7:22:21,0.1,0,-1.1,1.105,95.7,90,0
33,7:22:22,0.075,-0.025,-1.2,1.203,94.3,88.6,0
34,7:22:23,0.05,-0.075,-1.025,1.029,92.9,85.7,0
35,7:22:24,0.075,-0.05,-1.025,1.029,94.3,87.1,0
36,7:22:25,0.125,-0.025,-1.025,1.033,97.2,88.6,0
37,7:22:26,0.175,-0.025,-1.025,1.04,100.1,88.6,0
38,7:22:27,0.15,-0.025,-1.075,1.086,98.6,88.6,0
39,7:22:28,0.15,0,-1.125,1.135,98.6,90,0
40,7:22:29,0.1,0,-1.075,1.08,95.7,90,0
41,7:22:30,0.075,-0.1,-1.025,1.033,94.3,84.3,0
42,7:22:31,0.05,-0.1,-1.025,1.031,92.9,84.3,0
43,7:22:32,0.1,-0.025,-1.1,1.105,95.7,88.6,0
44,7:22:33,0.125,0,-1.125,1.132,97.2,90,0
45,7:22:34,0.15,0,-1.1,1.11,98.6,90,0
46,7:22:35,0.125,-0.025,-1.05,1.058,97.2,88.6,0
47,7:22:36,0.125,-0.025,-1.05,1.058,97.2,88.6,0
48,7:22:37,0.125,0,-1.075,1.082,97.2,90,0
49,7:22:38,0.075,-0.025,-1.1,1.103,94.3,88.6,0
50,7:22:39,0.05,-0.075,-1.075,1.079,92.9,85.7,0
51,7:22:40,0.05,-0.075,-1.05,1.054,92.9,85.7,0
52,7:22:41,0.1,-0.025,-1.075,1.08,95.7,88.6,0
53,7:22:42,0.15,0,-1.05,1.061,98.6,90,0
54,7:22:43,0.175,-0.025,-1.025,1.04,100.1,88.6,0
55,7:22:44,0.125,-0.075,-1.025,1.035,97.2,85.7,0
56,7:22:45,0.1,-0.025,-1.05,1.055,95.7,88.6,0
57,7:22:46,0.075,-0.025,-1.1,1.103,94.3,88.6,0
58,7:22:47,0.075,-0.025,-1.05,1.053,94.3,88.6,0
59,7:22:48,0.1,-0.075,-1.025,1.033,95.7,85.7,0
60,7:22:49,0.1,-0.075,-1.025,1.033,95.7,85.7,0
61,7:22:50,0.125,-0.075,-1.025,1.035,97.2,85.7,0
62,7:22:51,0.15,-0.025,-1.075,1.086,98.6,88.6,0
63,7:22:52,0.15,0,-1.125,1.135,98.6,90,0
64,7:22:53,0.1,0,-1.075,1.08,95.7,90,0
65,7:22:54,0.075,-0.05,-1.025,1.029,94.3,87.1,0
66,7:22:55,0.05,-0.075,-1,1.004,92.9,85.7,0
67,7:22:56,0.075,-0.025,-1.075,1.078,94.3,88.6,0
